S	STUDENTE	13	00163	PASSCARD	RMB-R2	2018/01/30	2019/01/30	0
S	STUDENTE	13	00163	PASSCARD	RMB-Q2	2018/01/18	2019/01/18	0
S	STUDENTE	13	00164	PASSCARD	RMB-Q2	2018/01/03	2018/05/20	0
S	STUDENTE	13	00166	YOUNGCARD	RMB-T2	2018/01/25	2019/01/25	2
S	STUDENTE	13	00166	PASSCARD	RMB-T2	2018/01/31	2019/01/31	1
S	STUDENTE	13	00166	YOUNGCARD	RMB-T2	2018/01/19	2019/01/19	0
S	STUDENTE	13	00168	PASSCARD	RMB-U1	2018/01/25	2019/01/25	4
S	STUDENTE	13	00168	PASSCARD	RMB-U2	2018/01/13	2019/01/13	0
S	STUDENTE	13	00168	PASSCARD	RMB-U2	2018/01/13	2019/01/13	1
S	STUDENTE	13	00168	YOUNGCARD	RMB-U1	2018/01/03	2019/01/03	0
S	STUDENTE	13	00171	PASSCARD	RMB-G2	2018/01/02	2019/01/02	3
S	STUDENTE	13	00173	YOUNGCARD	RMB-G2	2018/01/28	2019/01/28	8
S	STUDENTE	13	00176	YOUNGCARD	RMB-F1	2018/01/05	2019/01/05	0
S	STUDENTE	13	00184	GRAYOUCARD	RMB-A3	2018/01/22	2019/01/22	14
S	STUDENTE	13	00186	PASSCARD	RMB-BR	2018/01/05	2019/01/05	9
S	STUDENTE	13	00188	PASSCARD	RMB-Q2	2018/01/15	2019/01/15	0
S	STUDENTE	13	00188	PASSCARD	RMB-V1	2018/01/20	2019/01/20	1
S	STUDENTE	13	00191	PASSCARD	RMB-B3	2018/01/02	2019/01/02	0
S	STUDENTE	13	00195	YOUNGCARD	RMB-S1	2018/01/20	2019/01/20	0
S	STUDENTE	13	00196	PASSCARD	RMB-B3	2018/01/12	2019/01/12	0
S	STUDENTE	13	00196	PASSCARD	RMB-B3	2018/01/10	2019/01/10	0
S	STUDENTE	13	00198	PASSCARD	RMB-C1	2018/01/16	2019/01/16	1
S	STUDENTE	13	00199	PASSCARD	RMB-B1	2018/01/03	2019/01/03	0
S	STUDENTE	13	00199	PASSCARD	RMB-B1	2018/01/23	2019/01/23	0
S	STUDENTE	13	86019	PASSCARD	RMB-G2	2018/01/05	2019/01/05	0
S	STUDENTE	14		YOUNGCARD	RMB-Q2	2018/01/23	2019/01/23	0
S	STUDENTE	14		PASSCARD	RMB-O2	2018/01/09	2019/01/09	0
S	STUDENTE	14		PASSCARD	RMB-Q2	2018/01/15	2019/01/15	1
S	STUDENTE	14		YOUNGCARD	RMB-E1	2018/01/20	2019/01/20	4
S	STUDENTE	14		PASSCARD	RMB-B1	2018/01/20	2019/01/20	4
S	STUDENTE	14		PASSCARD	RMB-E1	2018/01/03	2019/01/03	1
S	STUDENTE	14	00012	PASSCARD	RMB-E1	2018/01/26	2019/01/26	5
S	STUDENTE	14	00100	PASSCARD	RMB-R2	2018/01/22	2019/01/22	0
S	STUDENTE	14	00100	PASSCARD	RMB-E2	2018/01/23	2019/01/23	0
S	STUDENTE	14	00121	PASSCARD	RMB-O2	2018/01/22	2019/01/22	1
S	STUDENTE	14	00121	PASSCARD	RMB-O2	2018/01/16	2019/01/16	0
S	STUDENTE	14	00121	PASSCARD	RMB-O2	2018/01/13	2019/01/13	1
S	STUDENTE	14	00121	PASSCARD	RMB-O2	2018/01/27	2019/01/27	2
S	STUDENTE	14	00121	PASSCARD	RMB-O2	2018/01/22	2019/01/22	0
S	STUDENTE	14	00122	PASSCARD	RMB-O2	2018/01/04	2019/01/04	1
S	STUDENTE	14	00122	YOUNGCARD	RMB-O2	2018/01/30	2019/01/30	2
S	STUDENTE	14	00122	PASSCARD	RMB-O2	2018/01/03	2019/01/03	0
S	STUDENTE	14	00122	PASSCARD	RMB-O2	2018/01/04	2019/01/04	0
S	STUDENTE	14	00124	YOUNGCARD	RMB-O2	2018/01/18	2019/01/18	2
S	STUDENTE	14	00124	PASSCARD	RMB-O2	2018/01/10	2019/01/10	0
S	STUDENTE	14	00124	PASSCARD	RMB-O2	2018/01/15	2019/01/15	0
S	STUDENTE	14	00124	YOUNGCARD	RMB-O2	2018/01/11	2019/01/11	1
S	STUDENTE	14	00125	PASSCARD	RMB-O1	2018/01/02	2019/01/02	1
S	STUDENTE	14	00126	PASSCARD	RMB-O1	2018/01/03	2019/01/03	1
S	STUDENTE	14	00126	PASSCARD	RMB-O1	2018/01/30	2019/01/30	2
S	STUDENTE	14	00126	YOUNGCARD	RMB-O1	2018/01/02	2019/01/02	2
S	STUDENTE	14	00128	PASSCARD	RMB-N1	2018/01/09	2019/01/09	0
S	STUDENTE	14	00128	YOUNGCARD	RMB-N1	2018/01/24	2019/01/24	0
S	STUDENTE	14	00132	PASSCARD	RMB-H2	2018/01/31	2019/01/31	0
S	STUDENTE	14	00132	YOUNGCARD	RMB-H2	2018/01/13	2019/01/13	8
S	STUDENTE	14	00132	YOUNGCARD	RMB-H3	2018/01/31	2019/01/31	2
S	STUDENTE	14	00133	YOUNGCARD	RMB-H2	2018/01/03	2019/01/03	2
S	STUDENTE	14	00133	PASSCARD	RMB-H2	2018/01/31	2019/01/31	0
S	STUDENTE	14	00134	PASSCARD	RMB-O1	2018/01/19	2019/01/19	2
S	STUDENTE	14	00135	YOUNGCARD	RMB-U1	2018/01/17	2019/01/16	0
S	STUDENTE	14	00139	PASSCARD	RMB-D1	2018/01/08	2019/01/08	4
S	STUDENTE	14	00139	PASSCARD	RMB-D1	2018/01/03	2019/01/03	0
S	STUDENTE	14	00139	PASSCARD	RMB-D1	2018/01/17	2019/01/17	0
S	STUDENTE	14	00139	YOUNGCARD	RMB-D1	2018/01/02	2019/01/02	9
S	STUDENTE	14	00141	PASSCARD	RMB-D1	2018/01/17	2019/01/17	0
S	STUDENTE	14	00141	PASSCARD	RMB-D1	2018/01/24	2019/01/24	3
S	STUDENTE	14	00146	YOUNGCARD	RMB-Q2	2018/01/29	2019/01/29	0
S	STUDENTE	14	00146	PASSCARD	RMB-B3	2018/01/08	2019/01/08	1
S	STUDENTE	14	00146	YOUNGCARD	RMB-Q2	2018/01/26	2019/01/26	0
S	STUDENTE	14	00146	GRAYOUCARD	RMB-Q1	2018/01/02	2019/01/02	4
S	STUDENTE	14	00146	PASSCARD	RMB-Q1	2018/01/10	2019/01/10	0
S	STUDENTE	14	00146	PASSCARD	RMB-Q1	2018/01/23	2019/01/23	0
S	STUDENTE	14	00146	PASSCARD	RMB-Q2	2018/01/15	2019/01/15	1
S	STUDENTE	14	00148	PASSCARD	RMB-Q2	2018/01/09	2019/01/09	2
S	STUDENTE	14	00148	YOUNGCARD	RMB-Q2	2018/01/11	2019/01/11	11
S	STUDENTE	14	00148	PASSCARD	RMB-Q2	2018/01/15	2019/01/15	1
S	STUDENTE	14	00148	PASSCARD	RMB-Q2	2018/01/15	2019/01/15	2
S	STUDENTE	14	00148	PASSCARD	RMB-R2	2018/01/22	2019/01/22	0
S	STUDENTE	14	00148	YOUNGCARD	RMB-Q2	2018/01/29	2019/01/29	0
S	STUDENTE	14	00148	PASSCARD	RMB-Q2	2018/01/15	2019/01/15	1
S	STUDENTE	14	00148	YOUNGCARD	RMB-Q2	2018/01/04	2019/01/04	0
S	STUDENTE	14	00149	YOUNGCARD	RMB-Q2	2018/01/26	2019/01/26	0
S	STUDENTE	14	00151	YOUNGCARD	RMB-Q2	2018/01/26	2019/01/26	0
S	STUDENTE	14	00151	PASSCARD	RMB-R1	2018/01/02	2019/01/02	0
S	STUDENTE	14	00151	PASSCARD	RMB-Q2	2018/01/15	2019/01/15	1
S	STUDENTE	14	00153	YOUNGCARD	RMB-Q2	2018/01/18	2019/01/18	0
S	STUDENTE	14	00153	PASSCARD	RMB-Q1	2018/01/23	2019/01/23	0
S	STUDENTE	14	00159	YOUNGCARD	RMB-E1	2018/01/11	2019/01/11	6
S	STUDENTE	14	00159	PASSCARD	RMB-F2	2018/01/03	2019/01/03	0
S	STUDENTE	14	00159	PASSCARD	RMB-E1	2018/01/15	2019/01/15	0
S	STUDENTE	14	00161	YOUNGCARD	RMB-B1	2018/01/20	2019/01/20	6
S	STUDENTE	14	00163	YOUNGCARD	RMB-R2	2018/01/22	2019/01/22	0
S	STUDENTE	14	00163	PASSCARD	RMB-R2	2018/01/30	2018/06/30	0
S	STUDENTE	14	00163	PASSCARD	RMB-R2	2018/01/30	2019/01/30	2
S	STUDENTE	14	00163	PASSCARD	RMB-R2	2018/01/22	2019/01/22	0
S	STUDENTE	14	00164	PASSCARD	RMB-Q2	2018/01/15	2019/01/15	1
S	STUDENTE	14	00164	PASSCARD	RMB-Q2	2018/01/15	2019/01/15	1
S	STUDENTE	14	00164	YOUNGCARD	RMB-Q2	2018/01/18	2019/01/18	0
S	STUDENTE	14	00164	YOUNGCARD	RMB-Q2	2018/01/26	2019/01/26	0
S	STUDENTE	14	00164	YOUNGCARD	RMB-Q2	2018/01/24	2019/01/24	0
S	STUDENTE	14	00164	PASSCARD	RMB-R2	2018/01/25	2019/01/25	0
S	STUDENTE	14	00164	PASSCARD	RMB-Q2	2018/01/15	2019/01/15	1
S	STUDENTE	14	00165	YOUNGCARD	RMB-Q2	2018/01/25	2019/01/25	0
S	STUDENTE	14	00166	YOUNGCARD	RMB-Q2	2018/01/25	2019/01/25	0
S	STUDENTE	14	00166	YOUNGCARD	RMB-Q2	2018/01/25	2019/01/25	0
S	STUDENTE	14	00166	YOUNGCARD	RMB-U2	2018/01/19	2019/01/19	2
S	STUDENTE	14	00166	YOUNGCARD	RMB-T2	2018/01/31	2019/01/31	0
S	STUDENTE	14	00166	PASSCARD	RMB-U1	2018/01/11	2019/01/11	4
S	STUDENTE	14	00166	YOUNGCARD	RMB-Q2	2018/01/25	2019/01/25	0
S	STUDENTE	14	00166	PASSCARD	RMB-T2	2018/01/27	2019/01/27	0
S	STUDENTE	14	00166	PASSCARD	RMB-T2	2018/01/02	2019/01/02	3
S	STUDENTE	14	00166	YOUNGCARD	RMB-Q2	2018/01/25	2019/01/25	0
S	STUDENTE	14	00166	PASSCARD	RMB-T2	2018/01/27	2019/01/27	0
S	STUDENTE	14	00166	YOUNGCARD	RMB-Q2	2018/01/25	2019/01/25	0
S	STUDENTE	14	00166	PASSCARD	RMB-U1	2018/01/26	2019/01/26	0
S	STUDENTE	14	00166	YOUNGCARD	RMB-Q2	2018/01/25	2019/01/25	0
S	STUDENTE	14	00167	YOUNGCARD	RMB-T1	2018/01/12	2019/01/12	0
S	STUDENTE	14	00167	YOUNGCARD	RMB-Q2	2018/01/18	2019/01/18	3
S	STUDENTE	14	00167	YOUNGCARD	RMB-Q2	2018/01/25	2019/01/25	0
S	STUDENTE	14	00167	PASSCARD	RMB-B3	2018/01/25	2019/01/25	0
S	STUDENTE	14	00168	PASSCARD	RMB-R3	2018/01/04	2019/01/04	8
S	STUDENTE	14	00168	PASSCARD	RMB-U2	2018/01/23	2019/01/23	0
S	STUDENTE	14	00168	YOUNGCARD	RMB-Q2	2018/01/25	2019/01/25	0
S	STUDENTE	14	00168	YOUNGCARD	RMB-U1	2018/01/02	2019/01/02	0
S	STUDENTE	14	00168	PASSCARD	RMB-U1	2018/01/31	2019/01/31	12
S	STUDENTE	14	00169	PASSCARD	RMB-G1	2018/01/29	2019/01/29	0
S	STUDENTE	14	00169	PASSCARD	RMB-H1	2018/01/13	2019/01/13	1
S	STUDENTE	14	00169	YOUNGCARD	RMB-L1	2018/01/19	2019/01/19	1
S	STUDENTE	14	00171	PASSCARD	RMB-F2	2018/01/15	2019/01/15	1
S	STUDENTE	14	00171	PASSCARD	RMB-G2	2018/01/03	2019/01/03	2
S	STUDENTE	14	00171	PASSCARD	RMB-F2	2018/01/04	2019/01/04	2
S	STUDENTE	14	00172	PASSCARD	RMB-G2	2018/01/17	2019/01/17	1
S	STUDENTE	14	00172	PASSCARD	RMB-G2	2018/01/23	2019/01/23	1
S	STUDENTE	14	00174	YOUNGCARD	RMB-I1	2018/01/08	2019/01/08	0
S	STUDENTE	14	00176	PASSCARD	RMB-F1	2018/01/02	2019/01/02	0
S	STUDENTE	14	00176	PASSCARD	RMB-F1	2018/01/04	2019/01/04	0
S	STUDENTE	14	00183	YOUNGCARD	RMB-I1	2018/01/25	2019/01/25	5
S	STUDENTE	14	00185	PASSCARD	RMB-I1	2018/01/04	2019/01/04	4
S	STUDENTE	14	00188	PASSCARD	RMB-V1	2018/01/26	2019/01/26	0
S	STUDENTE	14	00195	PASSCARD	RMB-S1	2018/01/04	2019/01/04	1
S	STUDENTE	14	00199	PASSCARD	RMB-A1	2018/01/16	2019/01/16	9
S	STUDENTE	14	00199	PASSCARD	RMB-B1	2018/01/17	2019/01/17	0
S	STUDENTE	14	00199	PASSCARD	RMB-D1	2018/01/03	2019/01/03	1
S	STUDENTE	14	00199	PASSCARD	RMB-B1	2018/01/31	2019/01/31	1
S	STUDENTE	14	null	YOUNGCARD	RMB-Q2	2018/01/25	2019/01/25	0
S	STUDENTE	15		PASSCARD	RMB-T1	2018/01/23	2019/01/23	2
S	STUDENTE	15		YOUNGCARD	RMB-Q2	2018/01/23	2019/01/23	0
S	STUDENTE	15		PASSCARD	RMB-H1	2018/01/18	2019/01/18	1
S	STUDENTE	15		PASSCARD	RMB-Q2	2018/01/15	2019/01/15	2
S	STUDENTE	15		PASSCARD	RMB-O2	2018/01/12	2019/01/12	1
S	STUDENTE	15		PASSCARD	RMB-O2	2018/01/17	2019/01/17	0
S	STUDENTE	15		PASSCARD	RMB-B1	2018/01/13	2019/01/13	0
S	STUDENTE	15	00039	YOUNGCARD	RMB-H3	2018/01/05	2019/01/05	3
S	STUDENTE	15	00040	YOUNGCARD	RMB-Q2	2018/01/19	2019/01/19	0
S	STUDENTE	15	00050	PASSCARD	RMB-T2	2018/01/11	2019/01/11	1
S	STUDENTE	15	00055	YOUNGCARD	RMB-Q2	2018/01/18	2019/01/18	0
S	STUDENTE	15	00058	PASSCARD	RMB-B1	2018/01/29	2019/01/29	0
S	STUDENTE	15	00100	PASSCARD	RMB-BR	2018/01/24	2019/01/24	8
S	STUDENTE	15	00118	PASSCARD	RMB-L3	2018/01/15	2019/01/15	0
S	STUDENTE	15	00121	PASSCARD	RMB-O2	2018/01/05	2019/01/05	1
S	STUDENTE	15	00121	PASSCARD	RMB-O2	2018/01/27	2019/01/27	0
S	STUDENTE	15	00122	PASSCARD	RMB-O2	2018/01/22	2019/01/22	0
S	STUDENTE	15	00122	PASSCARD	RMB-O2	2018/01/02	2019/01/02	0
S	STUDENTE	15	00124	PASSCARD	RMB-O1	2018/01/31	2019/01/31	1
S	STUDENTE	15	00124	YOUNGCARD	RMB-O1	2018/01/09	2019/01/09	2
S	STUDENTE	15	00124	PASSCARD	RMB-O2	2018/01/14	2019/01/14	0
S	STUDENTE	15	00125	PASSCARD	RMB-O1	2018/01/17	2019/01/17	2
S	STUDENTE	15	00125	PASSCARD	RMB-O1	2018/01/25	2019/01/25	5
S	STUDENTE	15	00125	PASSCARD	RMB-O1	2018/01/30	2019/01/30	0
S	STUDENTE	15	00125	YOUNGCARD	RMB-O1	2018/01/09	2019/01/09	3
S	STUDENTE	15	00125	PASSCARD	RMB-O1	2018/01/25	2019/01/25	2
S	STUDENTE	15	00125	PASSCARD	RMB-O1	2018/01/24	2019/01/24	2
S	STUDENTE	15	00127	PASSCARD	RMB-O2	2018/01/19	2019/01/19	1
S	STUDENTE	15	00127	YOUNGCARD	RMB-N1	2018/01/20	2019/01/20	1
S	STUDENTE	15	00128	BIBLIOCARD	RMB-N1	2018/01/29	2019/01/29	1
S	STUDENTE	15	00132	YOUNGCARD	RMB-H2	2018/01/26	2019/01/26	2
S	STUDENTE	15	00132	YOUNGCARD	RMB-H3	2018/01/08	2019/01/08	1
S	STUDENTE	15	00133	PASSCARD	RMB-H1	2018/01/09	2019/01/09	1
S	STUDENTE	15	00133	YOUNGCARD	RMB-H2	2018/01/02	2019/01/02	2
S	STUDENTE	15	00136	PASSCARD	RMB-S1	2018/01/10	2019/01/10	0
S	STUDENTE	15	00136	PASSCARD	RMB-S1	2018/01/10	2019/01/10	1
S	STUDENTE	15	00136	PASSCARD	RMB-S1	2018/01/10	2019/01/10	1
S	STUDENTE	15	00137	PASSCARD	RMB-D1	2018/01/02	2019/01/02	0
S	STUDENTE	15	00137	PASSCARD	RMB-D1	2018/01/11	2019/01/11	0
S	STUDENTE	15	00139	PASSCARD	RMB-D1	2018/01/04	2019/01/04	0
S	STUDENTE	15	00139	PASSCARD	RMB-D1	2018/01/30	2019/01/30	0
S	STUDENTE	15	00139	PASSCARD	RMB-D1	2018/01/04	2019/01/04	0
S	STUDENTE	15	00139	PASSCARD	RMB-D1	2018/01/22	2019/01/22	0
S	STUDENTE	15	00139	PASSCARD	RMB-D1	2018/01/02	2019/01/02	2
S	STUDENTE	15	00139	PASSCARD	RMB-D1	2018/01/04	2019/01/04	1
S	STUDENTE	15	00139	YOUNGCARD	RMB-D1	2018/01/15	2019/01/15	2
S	STUDENTE	15	00139	PASSCARD	RMB-D1	2018/01/02	2019/01/02	0
S	STUDENTE	15	00141	YOUNGCARD	RMB-D1	2018/01/15	2019/01/15	2
S	STUDENTE	15	00141	PASSCARD	RMB-D1	2018/01/26	2019/01/26	0
S	STUDENTE	15	00141	PASSCARD	RMB-D1	2018/01/18	2019/01/18	0
S	STUDENTE	15	00141	PASSCARD	RMB-D1	2018/01/02	2019/01/02	2
S	STUDENTE	15	00141	PASSCARD	RMB-D1	2018/01/17	2019/01/17	0
S	STUDENTE	15	00142	YOUNGCARD	RMB-Q2	2018/01/19	2019/01/19	0
S	STUDENTE	15	00143	YOUNGCARD	RMB-Q2	2018/01/30	2019/01/30	0
S	STUDENTE	15	00145	PASSCARD	RMB-M1	2018/01/09	2019/01/09	0
S	STUDENTE	15	00146	YOUNGCARD	RMB-Q2	2018/01/29	2019/01/29	0
S	STUDENTE	15	00146	PASSCARD	RMB-Q1	2018/01/02	2019/01/02	0
S	STUDENTE	15	00146	YOUNGCARD	RMB-Q2	2018/01/26	2019/01/26	0
S	STUDENTE	15	00146	YOUNGCARD	RMB-Q2	2018/01/19	2019/01/19	0
S	STUDENTE	15	00146	YOUNGCARD	RMB-Q2	2018/01/26	2019/01/26	0
S	STUDENTE	15	00146	YOUNGCARD	RMB-Q2	2018/01/19	2019/01/19	0
S	STUDENTE	15	00146	YOUNGCARD	RMB-Q2	2018/01/29	2019/01/29	0
S	STUDENTE	15	00146	YOUNGCARD	RMB-Q2	2018/01/29	2019/01/29	0
S	STUDENTE	15	00146	YOUNGCARD	RMB-M1	2018/01/20	2019/01/20	2
S	STUDENTE	15	00148	YOUNGCARD	RMB-Q2	2018/01/30	2019/01/30	0
S	STUDENTE	15	00148	YOUNGCARD	RMB-Q2	2018/01/23	2019/01/23	0
S	STUDENTE	15	00148	YOUNGCARD	RMB-Q2	2018/01/26	2019/01/26	1
S	STUDENTE	15	00148	YOUNGCARD	RMB-Q2	2018/01/18	2019/01/18	0
S	STUDENTE	15	00148	YOUNGCARD	RMB-Q2	2018/01/26	2019/01/26	0
S	STUDENTE	15	00148	YOUNGCARD	RMB-Q2	2018/01/26	2019/01/26	0
S	STUDENTE	15	00148	YOUNGCARD	RMB-Q2	2018/01/25	2019/01/25	0
S	STUDENTE	15	00148	YOUNGCARD	RMB-Q2	2018/01/26	2019/01/26	0
S	STUDENTE	15	00148	YOUNGCARD	RMB-Q2	2018/01/26	2019/01/26	0
S	STUDENTE	15	00148	PASSCARD	RMB-L3	2018/01/13	2019/01/13	0
S	STUDENTE	15	00148	YOUNGCARD	RMB-Q2	2018/01/23	2019/01/23	0
S	STUDENTE	15	00148	YOUNGCARD	RMB-Q2	2018/01/29	2019/01/29	0
S	STUDENTE	15	00148	YOUNGCARD	RMB-Q2	2018/01/24	2019/01/24	0
S	STUDENTE	15	00148	YOUNGCARD	RMB-Q2	2018/01/25	2019/01/25	0
S	STUDENTE	15	00148	YOUNGCARD	RMB-Q2	2018/01/24	2019/01/24	0
S	STUDENTE	15	00148	YOUNGCARD	RMB-Q2	2018/01/18	2019/01/18	0
S	STUDENTE	15	00148	YOUNGCARD	RMB-Q2	2018/01/18	2019/01/18	0
S	STUDENTE	15	00148	YOUNGCARD	RMB-Q2	2018/01/18	2019/01/18	0
S	STUDENTE	15	00148	YOUNGCARD	RMB-Q2	2018/01/18	2019/01/18	0
S	STUDENTE	15	00148	YOUNGCARD	RMB-Q2	2018/01/23	2019/01/23	0
S	STUDENTE	15	00148	YOUNGCARD	RMB-Q2	2018/01/26	2019/01/26	0
S	STUDENTE	15	00148	YOUNGCARD	RMB-Q2	2018/01/30	2019/01/30	0
S	STUDENTE	15	00148	YOUNGCARD	RMB-Q2	2018/01/18	2019/01/18	0
S	STUDENTE	15	00148	YOUNGCARD	RMB-Q2	2018/01/30	2019/01/30	0
S	STUDENTE	15	00148	PASSCARD	RMB-Q2	2018/01/03	2019/01/03	5
S	STUDENTE	15	00148	YOUNGCARD	RMB-Q2	2018/01/23	2019/01/23	0
S	STUDENTE	15	00148	YOUNGCARD	RMB-Q2	2018/01/23	2019/01/23	0
S	STUDENTE	15	00148	YOUNGCARD	RMB-Q2	2018/01/23	2019/01/23	0
S	STUDENTE	15	00148	YOUNGCARD	RMB-Q2	2018/01/23	2019/01/23	0
S	STUDENTE	15	00148	YOUNGCARD	RMB-Q2	2018/01/23	2019/01/23	0
S	STUDENTE	15	00148	PASSCARD	RMB-Q2	2018/01/16	2019/01/16	0
S	STUDENTE	15	00148	YOUNGCARD	RMB-Q2	2018/01/23	2019/01/23	0
S	STUDENTE	15	00148	YOUNGCARD	RMB-Q2	2018/01/25	2019/01/25	0
S	STUDENTE	15	00148	PASSCARD	RMB-Q2	2018/01/15	2019/01/15	1
S	STUDENTE	15	00148	PASSCARD	RMB-Q2	2018/01/02	2019/01/02	5
S	STUDENTE	15	00148	YOUNGCARD	RMB-Q2	2018/01/26	2019/01/26	1
S	STUDENTE	15	00148	YOUNGCARD	RMB-Q2	2018/01/25	2019/01/25	0
S	STUDENTE	15	00148	PASSCARD	RMB-R1	2018/01/12	2018/02/11	0
S	STUDENTE	15	00148	PASSCARD	RMB-Q2	2018/01/22	2019/01/22	1
S	STUDENTE	15	00148	YOUNGCARD	RMB-Q2	2018/01/30	2019/01/30	0
S	STUDENTE	15	00148	YOUNGCARD	RMB-Q2	2018/01/18	2019/01/18	0
S	STUDENTE	15	00148	YOUNGCARD	RMB-Q2	2018/01/18	2019/01/18	0
S	STUDENTE	15	00148	YOUNGCARD	RMB-Q2	2018/01/18	2019/01/18	0
S	STUDENTE	15	00148	YOUNGCARD	RMB-Q2	2018/01/30	2019/01/30	0
S	STUDENTE	15	00148	YOUNGCARD	RMB-Q2	2018/01/23	2019/01/23	0
S	STUDENTE	15	00148	YOUNGCARD	RMB-Q2	2018/01/25	2019/01/25	0
S	STUDENTE	15	00148	YOUNGCARD	RMB-Q2	2018/01/29	2019/01/29	0
S	STUDENTE	15	00148	YOUNGCARD	RMB-Q2	2018/01/25	2019/01/25	0
S	STUDENTE	15	00148	PASSCARD	RMB-Q2	2018/01/12	2019/01/12	1
S	STUDENTE	15	00148	PASSCARD	RMB-R2	2018/01/25	2019/01/25	0
S	STUDENTE	15	00148	YOUNGCARD	RMB-Q2	2018/01/18	2019/01/18	0
S	STUDENTE	15	00148	YOUNGCARD	RMB-Q2	2018/01/23	2019/01/23	0
S	STUDENTE	15	00148	YOUNGCARD	RMB-Q2	2018/01/26	2019/01/26	0
S	STUDENTE	15	00148	YOUNGCARD	RMB-Q2	2018/01/30	2019/01/30	0
S	STUDENTE	15	00148	YOUNGCARD	RMB-Q2	2018/01/30	2019/01/30	0
S	STUDENTE	15	00148	BIBLIOCARD	RMB-Q2	2018/01/31	2019/01/31	1
S	STUDENTE	15	00148	YOUNGCARD	RMB-Q2	2018/01/29	2019/01/29	0
S	STUDENTE	15	00148	YOUNGCARD	RMB-Q2	2018/01/23	2019/01/23	2
S	STUDENTE	15	00149	YOUNGCARD	RMB-Q2	2018/01/26	2019/01/26	0
S	STUDENTE	15	00149	YOUNGCARD	RMB-Q2	2018/01/26	2019/01/26	0
S	STUDENTE	15	00149	YOUNGCARD	RMB-Q2	2018/01/29	2019/01/29	0
S	STUDENTE	15	00149	YOUNGCARD	RMB-Q2	2018/01/29	2019/01/29	0
S	STUDENTE	15	00149	YOUNGCARD	RMB-Q2	2018/01/25	2019/01/25	0
S	STUDENTE	15	00149	YOUNGCARD	RMB-Q2	2018/01/26	2019/01/26	0
S	STUDENTE	15	00149	YOUNGCARD	RMB-Q2	2018/01/26	2019/01/26	0
S	STUDENTE	15	00149	YOUNGCARD	RMB-Q2	2018/01/29	2019/01/29	0
S	STUDENTE	15	00151	YOUNGCARD	RMB-Q2	2018/01/29	2019/01/29	0
S	STUDENTE	15	00151	YOUNGCARD	RMB-Q2	2018/01/25	2019/01/25	0
S	STUDENTE	15	00151	YOUNGCARD	RMB-Q2	2018/01/29	2019/01/29	0
S	STUDENTE	15	00151	YOUNGCARD	RMB-Q2	2018/01/23	2019/01/23	0
S	STUDENTE	15	00151	YOUNGCARD	RMB-Q2	2018/01/29	2019/01/29	0
S	STUDENTE	15	00151	YOUNGCARD	RMB-Q2	2018/01/18	2019/01/18	0
S	STUDENTE	15	00151	YOUNGCARD	RMB-Q2	2018/01/19	2019/01/19	0
S	STUDENTE	15	00151	YOUNGCARD	RMB-Q2	2018/01/29	2019/01/29	0
S	STUDENTE	15	00151	YOUNGCARD	RMB-Q2	2018/01/23	2019/01/23	0
S	STUDENTE	15	00151	YOUNGCARD	RMB-Q2	2018/01/25	2019/01/25	0
S	STUDENTE	15	00151	PASSCARD	RMB-Q2	2018/01/25	2019/01/23	0
S	STUDENTE	15	00152	PASSCARD	RMB-Q1	2018/01/03	2019/01/03	1
S	STUDENTE	15	00152	YOUNGCARD	RMB-Q2	2018/01/29	2019/01/29	0
S	STUDENTE	15	00152	YOUNGCARD	RMB-Q2	2018/01/23	2019/01/23	0
S	STUDENTE	15	00152	YOUNGCARD	RMB-Q2	2018/01/18	2019/01/18	0
S	STUDENTE	15	00152	YOUNGCARD	RMB-Q2	2018/01/26	2019/01/26	0
S	STUDENTE	15	00152	YOUNGCARD	RMB-Q2	2018/01/18	2019/01/18	0
S	STUDENTE	15	00152	YOUNGCARD	RMB-Q2	2018/01/30	2019/01/30	0
S	STUDENTE	15	00153	PASSCARD	RMB-A3	2018/01/23	2019/01/23	0
S	STUDENTE	15	00155	PASSCARD	RMB-G1	2018/01/08	2019/01/08	1
S	STUDENTE	15	00155	YOUNGCARD	RMB-G1	2018/01/03	2019/01/03	0
S	STUDENTE	15	00155	PASSCARD	RMB-E1	2018/01/24	2019/01/24	1
S	STUDENTE	15	00155	PASSCARD	RMB-F2	2018/01/03	2019/01/03	14
S	STUDENTE	15	00155	PASSCARD	RMB-E1	2018/01/17	2019/01/17	7
S	STUDENTE	15	00163	YOUNGCARD	RMB-Q2	2018/01/23	2019/01/23	0
S	STUDENTE	15	00163	YOUNGCARD	RMB-Q2	2018/01/29	2019/01/29	0
S	STUDENTE	15	00163	YOUNGCARD	RMB-Q2	2018/01/23	2019/01/23	0
S	STUDENTE	15	00163	YOUNGCARD	RMB-Q2	2018/01/18	2019/01/18	0
S	STUDENTE	15	00163	YOUNGCARD	RMB-Q2	2018/01/25	2019/01/25	0
S	STUDENTE	15	00163	YOUNGCARD	RMB-Q2	2018/01/29	2019/01/29	0
S	STUDENTE	15	00163	PASSCARD	RMB-R2	2018/01/30	2018/06/30	0
S	STUDENTE	15	00163	PASSCARD	RMB-R2	2018/01/30	2018/06/30	0
S	STUDENTE	15	00163	YOUNGCARD	RMB-Q2	2018/01/23	2019/01/23	1
