MUN,Prot. AMA caditoie,AREA,A.E.T.,ZONA,"VIA, PIAZZA etc.",TRATTA,"Metri
[*2]","ORARIO DI SERVIZIO PERIODO 
B","ORARIO DI SERVIZIO PERIODO 
A","ORARIO DI SERVIZIO PERIODO 
C","FREQUENZA 
B","FREQUENZA 
A","IDENTIFICATIVO SQUADRE PERIODO 
B","IDENTIFICATIVO SQUADRE PERIODO 
A",1/11/17,2/11/17,3/11/17,4/11/17,5/11/17,6/11/17,7/11/17,8/11/17,9/11/17,10/11/17,11/11/17,12/11/17,13/11/17,14/11/17,15/11/17,16/11/17,17/11/17,18/11/17,19/11/17,20/11/2017 - inizio B,21/11,22/11,23/11,24/11,25/11,26/11,27/11,28/11,29/11,30/11,1/12,2/12,3/12,4/12,5/12,6/12,7/12,8/12,9/12,10/12,11/12/2017 - inizio A,12/12,13/12,14/12,15/12,16/12,17/12,18/12,19/12,20/12,21/12,22/12,23/12,24/12,25/12,26/12,27/12,28/12,29/12,30/12,31/12,1/1,2/1,3/1,4/1,5/1,6/1,7/1,8/1,9/1,"10/01/2018
inizio B",11/1,12/1,13/1,14/1,15/1,16/1,17/1,18/1,19/1,20/1,21/1,22/1,23/1,24/1,25/1,26/1,27/1,28/1,29/1,30/1,31/1
VIII,,T.P.,A11AH,11A,VIA CINQUETORRI,VIA TREBAZIA - VIA DEI METELLI,702,,,,B2,A3,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,X,,X,,,,,,,,,,,,X,,,,,,,,
VIII,,T.P.,A11AH,11A,VIA DEI METELLI,VIA DI CECILIA METELLA - VIA DEI CERCENII,320,,,,B2,A3,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,X,,X,,,,,,,,,,,,X,,,,,,,,
VIII,,T.P.,A11BA,11B,CIRCONVALLAZIONE OSTIENSE,,4000,,,,B2,A2,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,X,,,,X,,,X,,,,,X,,,,,,,X,,,,,,X,,,,X,,,,,,,,,,,,X,,,,,,,
VIII,,T.P.,A11BA,11B,LUNGOTEVERE DI S. PAOLO,,3060,,,,B1,A3,,,,,,X,,,,,,,,,,,,,,,,,X,,,,,,,X,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,X,,,X,,,,X,,,,,,,,,,,,,,X,
VIII,67042/2016E,T.P.,A11BA,11B,VIA DEL COMMERCIO,,962,,,,B2,A3,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,X,,X,,,,,,,,,,,,X,,,,,,,,
VIII,67042/2016E,T.P.,A11BA,11B,VIA DEL GAZOMETRO,,414,,,,B2,A3,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,X,,X,,,,,,,,,,,,X,,,,,,,,
VIII,67042/2016E,T.P.,A11BA,11B,VIALE DEL CAMPO BOARIO,,519,,,,B2,A3,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,X,,,X,,,,,,,,,,,,X,,,,,,,
VIII,67042/2016E,T.P.,A11BB,11B,PIAZZA GIOVANNI DA VERRAZZANO,,370,,,,B2,A3,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,X,,,X,,,,,,,,,,,,X,,,,,,,
VIII,67042/2016E,T.P.,A11BB,11B,VIA ANTON DA NOLI,,228,,,,B2,A3,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,X,,,X,,,,,,,,,,,,X,,,,,,,
VIII,67042/2016E,T.P.,A11BB,11B,VIA CAPITAN BAVASTRO,,1234,,,,B2,A3,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,X,,,X,,,,,,,,,,,,X,,,,,,,
VIII,67042/2016E,T.P.,A11BB,11B,VIA DELLA MOLETTA,,646,,,,B2,A3,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,X,,,X,,,,,,,,,,,,X,,,,,,,
VIII,67042/2016E,T.P.,A11BB,11B,VIA PIGAFETTA,,907,,,,B2,A3,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,X,,,X,,,,,,,,,,,,X,,,,,,,
VIII,,T.P.,A11BB,11B,VIA PADRE SEMERIA,,1148,,,,B2,A3,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,X,,,X,,,,,,,,,,,,X,,,,,,,
VIII,67042/2016E,T.P.,A11BC,11B,PIAZZA DAMINANO SAULI,,180,,,,B2,A3,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,X,,,X,,,,,,,,,,,,X,,,,,,,
VIII,67042/2016E,T.P.,A11BC,11B,VIA  IGNAZIO PERSICO,VIA MANNUCCI - VIA G.B. MAGNAGHI,140,,,,B2,A3,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,X,,,X,,,,,,,,,,,,X,,,,,,,
VIII,67042/2016E,T.P.,A11BC,11B,VIA CRISTOFORO BORRI,,340,,,,B2,A3,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,X,,,X,,,,,,,,,,,,X,,,,,,,
VIII,67042/2016E,T.P.,A11BC,11B,VIA ENRICO CRAVERO,,318,,,,B2,A3,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,X,,,X,,,,,,,,,,,,X,,,,,,,
VIII,67042/2016E,T.P.,A11BC,11B,VIA G. MASSAIA,,1500,,,,B2,A3,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,X,,,,,,
VIII,67042/2016E,T.P.,A11BD,11B,VIALE GIUSTINIANO IMPERATORE,,2800,,,,B1,A2,,,,,,,,,,,,,X,,,,,,,,,,X,,,,,,,X,,,,,,,X,,,,,,X,,,X,,,,X,,,X,,,,,X,,,,,,,X,,,,,,X,,,,,,,,X,,,,,,,,,,,,,,X,
VIII,67042/2016E,T.P.,A11BD,11B,VIA COSTANZO CLORO,,746,,,,B2,A2,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,X,,,X,,,,X,,,X,,,,,X,,,,,,,X,,,,,,X,,,,,X,,,,,,,,,,,,X,,,,,,
VIII,67042/2016E,T.P.,A11BD,11B,VIA COSTANTINO,,1874,,,,B1,A3,,,,,,,,,,,,,X,,,,,,,,,,X,,,,,,,X,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,X,,,X,,,,X,,,,,,,,,,,,,,X,
VIII,67042/2016E,T.P.,A11BD,11B,VIA ROSA RAIMONDO GARIBALDI,,1300,,,,B1,A3,,,,,,,,,,,,,X,,,,,,,,,,X,,,,,,,X,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,X,
VIII,67042/2016E,T.P.,A11BD,11B,PIAZZA CATERINA SFORZA,,120,,,,B2,A3,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,X,,,,,,
VIII,67042/2016E,T.P.,A11BD,11B,PIAZZA MAMELI,,143,,,,B2,A3,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,X,,,,,,
VIII,67042/2016E,T.P.,A11BD,11B,VIA A. MACIGNI STROZZI,,1300,,,,B2,A3,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,X,,,,,,
VIII,67042/2016E,T.P.,A11BD,11B,VIA COMODILLA,,548,,,,B2,A3,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,X,,,,,,
VIII,67042/2016E,T.P.,A11BD,11B,VIA DEGLI ARMATORI,,170,,,,B2,A3,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,X,,,,,,
VIII,67042/2016E,T.P.,A11BD,11B,VIA DELLA VILLA DI LUCINA,,2000,,,,B2,A3,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,X,,,,,,
VIII,67042/2016E,T.P.,A11BD,11B,VIA ROSA GUARNIERI CARDUCCI,,1722,,,,B2,A3,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,X,,,,,,
VIII,67042/2016E,T.P.,A11BD,11B,VIA TAIGI,,318,,,,B2,A3,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,
VIII,67042/2016E,T.P.,A11BD,11B,VIALE LEONARDO DA VINCI,,2400,,,,B2,A3,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,
VIII,67042/2016E,T.P.,A11BE,11B,VIA GASPARE GOZZI,,736,,,,B1,A2,,,,,,,,,,,,,X,,,,,,,,,,X,,,,,,,X,,,,,,,X,,,,,,X,,,X,,,,X,,,X,,,,,X,,,,,,,X,,,,,,X,,,,,,,,X,,,,,,,,,,,,,,X,
VIII,67042/2016E,T.P.,A11BE,11B,VIA ALESSANDRO SEVERO,,1316,,,,B2,A3,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,
VIII,67042/2016E,T.P.,A11BE,11B,VIA ANTONINO PIO,,1078,,,,B2,A3,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,
VIII,67042/2016E,T.P.,A11BE,11B,VIA CHIABRERA,,1197,,,,B2,A3,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,
VIII,67042/2016E,T.P.,A11BE,11B,VIA GIOVANNIPOLI,,976,,,,B2,A3,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
VIII,67042/2016E,T.P.,A11BF,11B,LARGO BEATO PLACIDO RICCARDI,,425,,,,B2,A3,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
VIII,67042/2016E,T.P.,A11BF,11B,LARGO ENEA BORTOLOTTI,,400,,,,B2,A3,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
VIII,67042/2016E,T.P.,A11BF,11B,PIAZZALE TOMMASO EDISON,,165,,,,B2,A3,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
VIII,67042/2016E,T.P.,A11BF,11B,VIA FERDINANDO BALDELLI,,1100,,,,B2,A3,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
VIII,67042/2016E,T.P.,A11BF,11B,VIA PINCHERLE,,1276,,,,B2,A3,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
VIII,67042/2016E,T.P.,A11BF,11B,VIA TEMISTOCLE CALZECCHI ONESTI,,720,,,,B2,A3,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
VIII,67042/2016E,T.P.,A11BF,11B,VIA TULLIO LEVI CIVITA,,700,,,,B2,A3,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
VIII,67042/2016E,T.P.,A11BF,11B,VIALE DI S. PAOLO,,650,,,,B2,A3,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
VIII,SIMU,T.P.,A13AF,11B,VIA OSTIENSE,,6000,,,,B2,A3,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
VIII,SIMU,T.P.,A15BB,11B,VIALE GUGLIELMO MARCONI,Fino a lungotevere,6400,,,,B2,A3,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
VIII,67042/2016E,T.P.,,11B,VIA GALBA,,626,,,,B2,A3,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
VIII,,T.P.,,11B,LATERALE COLOMBO ,DA VIA SETTE CHIESE A VIA VARALDO,1600,,,,B2,A3,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
VIII,,T.P.,,11B,LATERALE COLOMBO ,DA VIA CORNELIO MAGNI A VIA PALOS,1600,,,,B2,A3,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
VIII,,T.P.,,11B,VIA TITO,,586,,,,B2,A3,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
IX,SIMU,T.P.,A11AC,11A,VIA LAURENTINA,VIA CRISTOFORO COLOMBO - VIA DI VIGNA MURATA,8000,,,,B1,A3,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,X,,,,,,,X,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,X,,,,,,,,,,,,,,X
IX,67151/2016E,T.P.,A12AA,12A,VIALE EUROPA,,2200,,,,B1,A2,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,X,,,,,,,X,,,,,X,,,X,,,,X,,,X,,,,,X,,,,,,,X,,,,,,X,,X,,,,,,,X,,,,,,,,,,,,,,X
IX,,T.P.,A12AA,12A,VIALE BEETHOVEN,,1300,,,,B1,A2,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,X,,,,,,,X,,,,,X,,,X,,,,X,,,X,,,,,X,,,,,,,X,,,,,,X,,X,,,,,,,X,,,,,,,,,,,,,,X
IX,SIMU,T.P.,A12AA,12A,VIALE AMERICA,,2200,,,,B1,A3,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,X,,,,,,,X,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,X,,,,,,,,,,,,,,X
IX,,T.P.,A12AA,12A,PIAZZA BARCELLONA,VIALE ROMOLO MURRI - VIA DELLE TRE FONTANE,80,,,,B2,A3,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
IX,,T.P.,A12AA,12A,PIAZZA GANDHI,VIALE UMBERTO TUPINI - VIALE DELL'ASTRONOMIA,100,,,,B2,A3,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
IX,,T.P.,A12AA,12A,PIAZZALE ASIA,,440,,,,B2,A3,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,
IX,,T.P.,A12AA,12A,QUADRATO DELLA CONCORDIA,  VIALE DELLA CIVILTA' DEL LAVORO,360,,,,B2,A3,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,
IX,,T.P.,A12AA,12A,VIA DEL TURISMO,VIALE ROMOLO MURRI - PIAZZALE KONRAD ADENAUER,660,,,,B2,A3,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,
IX,,T.P.,A12AA,12A,VIA DELL'ELETTRONICA,,440,,,,B2,A3,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,
IX,,T.P.,A12AA,12A,VIA LISZT,VIALE BEETHOVEN  - VIA BERLIOZ,120,,,,B2,A3,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,
IX,,T.P.,A12AA,12A,VIALE ASIA,,1044,,,,B2,A3,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,
IX,,T.P.,A12AA,12A,VIALE DELLA CIVILTA' DEL LAVORO,,1200,,,,B2,A3,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,
IX,,T.P.,A12AA,12A,VIALE DELL'ASTRONOMIA,,960,,,,B2,A3,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,
IX,SIMU,T.P.,A12AA,12A,VIALE PASTEUR,,700,,,,B2,A3,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,
IX,SIMU,T.P.,A12AA,12A,VIALE ROMOLO MURRI,,1500,,,,B2,A3,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,
IX,SIMU,T.P.,A12AA,12A,VIALE UMBERTO TUPINI,,1300,,,,B2,A3,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,
IX,SIMU,T.P.,A12AB,12A,VIA LAURENTINA,VIA DI VIGNA MURATA - VIALE DELL'UMANESIMO,4000,,,,B1,A3,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,X,,,,,,,X,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,X,,,,,,,,,,,,,,X
IX,,T.P.,A12AB,12A,PIAZZALE BENITO JUAREZ,,172,,,,B2,A3,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,
IX,,T.P.,A12AB,12A,PIAZZALE GIULIO DOUHET, ,432,,,,B2,A3,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,
IX,,T.P.,A12AB,12A,PIAZZALE MARCELLINO CHAMPAGNAT,,440,,,,B2,A3,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,
IX,,T.P.,A12AB,12A,PIAZZALE ROBERT SCHUMAN,,100,,,,B2,A3,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,
IX,,T.P.,A12AB,12A,SALITA DEL POGGIO LAURENTINO,,264,,,,B2,A3,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,
IX,,T.P.,A12AB,12A,VIA DEL POGGIO LAURENTINO,,1224,,,,B2,A3,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,
IX,SIMU,T.P.,A12AB,12A,VIA DELLA SIERRA NEVADA,,1600,,,,B2,A3,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,
IX,SIMU,T.P.,A12AB,12A,VIA DELLE TRE FONTANE,,640,,,,B2,A3,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,
IX,SIMU,T.P.,A12AB,12A,VIALE AFRICA,,1600,,,,B2,A3,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X
IX,,T.P.,A12AB,12A,VIALE DELLA CIVILTA' ROMANA,,1300,,,,B2,A3,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X
IX,,T.P.,A12AB,12A,VIALE DELLA LETTERATURA,,532,,,,B2,A3,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X
IX,SIMU,T.P.,,12A,VIALE DELL'AERONAUTICA,Attenzione anche tratto via dell'Arte tra via dell'Aeronautica a viale Africa. Intervento del 31/1 in contemporanea SIMU,2000,,,,B2,A3,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X
IX,,T.P.,A12AB,12A,VIALE DELL'AGRICOLTURA,,700,,,,B2,A3,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X
IX,,T.P.,A12AB,12A,VIALE DELL'INDUSTRIA,,1000,,,,B2,A3,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,
IX,,T.P.,A12AF,12A,VIA CANZONE DEL PIAVE,,800,,,,B2,A3,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,X,,,,,,,,,,,,,,,,,,,X,,
IX,,T.P.,A12AF,12A,VIA FRATELLI LAURANA,,340,,,,B2,A3,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,X,,,,,,,,,,,,,,,,,,,X,,
IX,SIMU,T.P.,UIS/DECORO,12A,VIA DEL PATTINAGGIO,,,,,,B2,A3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,
IX,,T.P.,A12BD,12B,VIALE DEGLI EROI DI CEFALONIA,,3000,,,,B2,A3,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,X,,,,,,,,X,,,,,,,,,,,X,,
